Region,Sales,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name
West,255.76,CA-2016-126158,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
West,255.84999999999997,US-2014-134054,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
West,255.93600000000004,CA-2014-110184,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter
West,256.78400000000005,CA-2014-103310,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs
West,257.499,CA-2016-108735,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
West,257.64,CA-2015-140144,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
West,258.576,CA-2017-121258,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone
West,258.576,US-2015-120502,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone
West,259.136,CA-2014-123295,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair
West,261.74,CA-2016-103709,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
West,261.74,CA-2017-112515,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
West,262.24,CA-2016-134803,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
West,263.96000000000004,CA-2014-164469,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,TEC-PH-10002115,Technology,Phones,Plantronics 81402
West,263.96000000000004,CA-2015-124800,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,TEC-PH-10001750,Technology,Phones,Samsung Rugby III
West,265.85999999999996,CA-2015-153794,Standard Class,SB-20290,Sean Braxton,Corporate,United States,San Diego,California,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
West,265.93,CA-2017-165491,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
West,266.35200000000003,CA-2015-127754,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
West,266.35200000000003,CA-2016-107146,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
West,268.704,CA-2016-149762,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables
West,269.35999999999996,CA-2014-101392,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers
West,269.97,CA-2016-109827,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer
West,270,CA-2015-160171,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
West,270.34,US-2015-119312,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
West,270.62,CA-2017-121398,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
West,270.71999999999997,CA-2014-166954,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
West,271.44,CA-2015-118871,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
West,271.44,CA-2015-135580,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
West,271.96,US-2016-103674,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
West,271.968,CA-2017-145765,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard
West,271.98400000000004,CA-2016-100244,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
West,271.992,CA-2016-152121,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,TEC-PH-10002483,Technology,Phones,Motorola Moto X
West,272.736,CA-2015-143364,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
West,272.848,CA-2014-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer"
West,273.568,CA-2015-141593,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
West,273.666,CA-2016-123337,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
West,273.92,CA-2016-149503,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Stockton,California,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
West,274.77,CA-2014-110786,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,OFF-LA-10001474,Office Supplies,Labels,Avery 477
West,274.89,CA-2017-128965,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400
West,275.49,US-2014-112872,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
West,276.28,CA-2014-169642,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
West,276.69,CA-2017-121048,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
West,276.78400000000005,CA-2016-126102,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
West,276.78400000000005,CA-2017-104619,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
West,277.5,CA-2015-112767,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
West,279.456,CA-2014-113768,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
West,279.944,CA-2017-124401,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705
West,279.96,CA-2017-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock
West,280.79200000000003,US-2017-120418,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair
West,282.84,CA-2016-130638,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
West,283.56,CA-2017-128041,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,FUR-TA-10002607,Furniture,Tables,KI Conference Tables
West,283.92,CA-2015-101910,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
West,283.92,US-2017-110996,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
West,284.96999999999997,CA-2017-123022,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
West,285.48,CA-2017-117632,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
West,286.85,CA-2017-118199,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
West,286.93,CA-2017-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
West,287.88,CA-2015-135580,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
West,287.968,CA-2014-110849,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder
West,287.968,CA-2016-135265,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black"
West,288.24,CA-2017-106859,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885
West,289.24,CA-2014-133158,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
West,290.666,CA-2014-115161,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish"
West,290.666,CA-2014-156349,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases
West,291.136,CA-2017-104850,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
West,291.168,CA-2015-133445,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
West,292.27200000000005,US-2014-167738,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
West,293.199,CA-2015-130785,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
West,295.056,CA-2017-165008,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
West,298.776,CA-2016-160500,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables
West,299.94,CA-2015-110870,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705
West,299.96999999999997,CA-2014-153808,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
West,299.99,CA-2017-152310,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
West,300.416,CA-2014-111451,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
West,300.768,US-2016-135720,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
West,300.904,CA-2017-127096,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
West,300.904,CA-2017-162978,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
West,302.376,CA-2014-100881,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,TEC-PH-10003273,Technology,Phones,AT&T TR1909W
West,302.376,CA-2014-145254,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,TEC-PH-10004531,Technology,Phones,AT&T CL2909
West,302.376,CA-2016-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1
West,302.376,CA-2016-160745,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,TEC-PH-10003273,Technology,Phones,AT&T TR1909W
West,302.376,CA-2017-100202,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1
West,302.376,CA-2017-118885,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1
West,302.376,US-2017-116897,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925
West,302.384,CA-2016-111913,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone
West,302.384,CA-2016-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone
West,303.25,CA-2014-166954,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""
West,303.84,CA-2014-107818,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
West,304.23,CA-2015-115945,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units
West,304.776,CA-2015-150875,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
West,304.9,CA-2015-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
West,304.9,CA-2016-100944,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
West,305.01,CA-2016-153661,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
West,305.01,CA-2017-126242,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
West,305.9745,CA-2014-119144,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
West,307.136,CA-2015-149083,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair
West,307.136,CA-2017-142636,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
West,307.666,CA-2015-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
West,307.666,CA-2017-104003,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
West,307.776,CA-2017-111577,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper
West,307.92,US-2016-159856,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
West,308.499,CA-2014-154599,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
West,310.12,CA-2014-127586,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts"
West,310.12,CA-2017-129294,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts"
West,311.97600000000006,CA-2015-137302,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
West,311.97600000000006,US-2017-142573,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair
West,312.03000000000003,CA-2016-167241,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps
West,312.552,CA-2017-137085,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders
West,313.024,US-2015-128090,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
West,314.352,CA-2014-148040,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
West,314.54999999999995,CA-2016-109365,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
West,314.54999999999995,CA-2017-166296,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
West,314.6,CA-2017-128041,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
West,316,CA-2016-160745,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
West,318.40000000000003,CA-2014-108189,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
West,319.968,CA-2014-102330,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,TEC-PH-10001051,Technology,Phones,HTC One
West,319.968,CA-2015-123232,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,TEC-PH-10001051,Technology,Phones,HTC One
West,320.88,CA-2014-164721,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
West,321.552,CA-2014-100867,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
West,321.568,CA-2016-154739,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
West,321.568,CA-2017-152142,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
West,321.92,CA-2017-161956,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
West,323.1,CA-2015-130113,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
West,323.1,CA-2015-147788,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
West,323.1,CA-2015-162369,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
West,323.1,CA-2017-151358,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
West,323.136,CA-2015-164882,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
West,323.37,CA-2015-155306,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System
West,324.90000000000003,US-2017-140907,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
West,325.63200000000006,US-2015-159499,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip
West,327.76,CA-2014-131450,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp
West,327.76,US-2015-139675,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp
West,330.4,CA-2014-120838,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files
West,330.4,CA-2017-167913,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files
West,332.94,CA-2016-116561,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
West,333,US-2014-117163,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
West,333.576,CA-2016-156265,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone
West,333.576,CA-2017-135937,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
West,333.576,US-2014-126340,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
West,333.99899999999997,CA-2014-157147,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish"
West,338.04,CA-2016-114727,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
West,338.352,US-2014-112991,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
West,339.96,CA-2015-150770,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard
West,339.96000000000004,CA-2015-144519,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
West,339.96000000000004,CA-2016-165995,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
West,340.14400000000006,CA-2014-118962,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
